ern,entref,name,tradingstyle,address1,address2,address3,address4,address5,postcode,legalstatus,sic07,paye_empees,paye_jobs,ent_turnover,std_turnover,grp_turnover,cntd_turnover,app_turnover,prn
1100000776,9999999999,2BIHPC DESIGN LTD,,1 BALLYCREGAGH ROAD,CLOUGHMILLS,BALLYMENA,,,BT44 9LB,1,46410,179,179,68,68,0,0,0,0.653803996
1100000777,9999999999,ALIVENGINEERING LTD,,1 LAWSON GARDENS,PINNER,MIDDLESEX,,,HA5 2BR ,2,46440,183,180,141,141,0,0,0,0.121961949
1100000778,9999999999,ANELTD,,1 KENT ROAD WEST,MANCHESTER,,,,M14 5RF ,2,46510,181,181,155,155,0,0,0,0.621892928
1100000779,9999999999,AWDAICK,,1 LAWN COTTAGES,NEWCASTLE,CRAVEN ARMS,SHROPSHIRE,,SY7 8PL ,3,46520,180,180,320,320,0,0,0,0.406143877
1100000780,9999999999,ASSUEX) LTD,,1 LANSDOWNE VILLAS,GOODLEIGH ROAD,BARNSTAPLE,DEVON,,EX32 7JR,2,46620,180,180,152,152,0,0,0,0.494891839
1100000781,9999999999,AFYRICS,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,2,46660,179,181,115,115,0,0,0,0.494825195
1100000782,9999999999,AWMHOLESALE LTD,,1 FREEWATERS CLOSE,ICKLEFORD,HITCHIN,,,SG5 3TQ ,2,46711,179,179,148,148,0,0,0,0.370126163
1100000783,9999999999,ASOT( CHRISTCHURCH ) LIMITED,,1 GARLING WALK,WEST BERGHOLT,COLCHESTER,,,CO6 3LG ,2,46720,180,179,163,163,0,0,0,0.07784677
1100000784,9999999999,NOCSULTANCY LTD,,1 LOWER BAR,NEWPORT,,,,TF10 7BE,2,46770,181,181,134,134,0,0,0,0.019564761
1100000785,9999999999,APMLUMBING AND HEATING LTD,,1 FINWAY ROAD,HEMEL HEMPSTEAD INDUSTRIAL EST,HEMEL HEMPSTEAD,,,HP2 7PT ,1,46900,180,179,167,167,0,0,0,0.350372866
1100000786,9999999999,ATBAREE LTD,,1 LENAMORE DRIVE,NEWTOWNABBEY,,,,BT37 0PQ,1,47110,181,181,112,112,0,0,0,0.588254436
1100000787,9999999999,JMHUGHES,,1 KINROSS ROAD,LESLIE,FIFE,,,KY6 3NE ,1,47190,183,183,247,247,0,0,0,0.769370549
1100000788,9999999999,WDTL,,1 BEARDS TERRACE,COGGESHALL,COLCHESTER,,,CO6 1TB ,1,47220,180,179,323,323,0,0,0,0.976052225
1100000789,9999999999,AESSX LTD,,1 LUMLEY STREET,LONDON,,,,W1K 6TT ,2,47240,183,183,178,178,0,0,0,0.706628701
1100000790,9999999999,JNWEATHERHEAD & J A KING,,1 HILLTOP,TILLINGTON,PETWORTH,,,GU28 9AQ,1,47300,186,186,182,182,0,0,0,0.659872546
1100000791,9999999999,AIDLNG & STEEL FABRIC,,1 LUMLEY STREET,MAYFAIR,LONDON,,,W1K 6TT ,2,47410,181,181,134,134,0,0,0,0.859567233
1100000792,9999999999,AEMWOODHOUSE,,1 FIELD COTTAGES,FIELD LANE,HENSALL,GOOLE NORTH HUMBERSIDE,,DN14 0RB,7,47421,182,181,443,443,0,0,0,0.95611472
1100000793,9999999999,ASUDTRIAL (UK) LTD,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,7,47429,183,182,244,244,0,0,0,0.095175064
1100000794,9999999999,APMLUMBING AND HEATING,,1 FINWAY ROAD,HEMEL HEMPSTEAD,HERTFORDSHIRE,,,HP2 7PT ,2,47429,180,179,87,87,0,0,0,0.229164677
1100000795,9999999999,AIDLNG & STEEL FABRICATION,,1 MAIN ROAD,HANWOOD,SHREWSBURY,SHROPSHIRE,,SY5 8LY ,1,47610,183,184,405,405,0,0,0,0.125115433
1100000796,9999999999,SIMCHIATI,,1 HIGH LODGE,COVENTRY ROAD,COLESHILL,NORTH WARWICKSHIRE,,B46 3FE ,1,47620,185,185,371,371,0,0,0,0.943762406
1100000797,9999999999,HATHLTD,,1 HILLVIEW COTTAGES,STRATFORD BRIDGE RIPPLE,TEWKESBURY,GLOUCESTERSHIRE,,GL20 6HE,1,47720,180,180,121,121,0,0,0,0.14303247
1100000798,9999999999,HKEATHER,,1 INMAN ROAD,NORWICH,,,,NR7 8JT ,1,47722,180,180,125,125,0,0,0,0.972168445
1100000799,9999999999,AEWSLL LIMITED,,1 KELSO PLACE,UPPER BRISTOL ROAD,BATH,,,BA1 3AU ,1,47740,182,182,264,264,0,0,0,0.048476303
1100000800,9999999999,ASUILTD,,1 JINGLERS COURT,BANBRIDGE,,,,BT32 3YJ,1,47749,184,185,278,278,0,0,0,0.82388836
1100000801,9999999999,ULPMBING & HEATING LTD,,1 JINGLERS COURT,BANBRIDGE,CO DOWN,,,BT32 3YJ,1,47781,183,215,292,292,0,0,0,0.300331638
1100000802,9999999999,AER,,1 GLYNDE PLACE,HORSHAM,,,,RH12 1NZ,1,47782,182,181,185,185,0,0,0,0.796852444
1100000803,9999999999,2CD,,1 BARN CLOSE,QUARNDON,DERBY,,,DE22 5JE,1,47789,180,179,132,132,0,0,0,0.086440927
1100000804,9999999999,JLMOORLAND,,1 HOSKINS PLACE,WATCHETTS ROAD,CAMBERLEY,SURREY,,GU15 2PB,1,47820,183,183,348,348,0,0,0,0.804599577
1100000805,9999999999,AELIR MAINTENANCE LIMITED,,1 JUNO WAY,SWINDON,,,,SN5 8ZD ,2,47990,180,180,372,372,0,0,0,0.1041543
1100000806,9999999999,AILINGS PARTITIONS LTD,,1 HUNT LANE,DONCASTER,,,,DN5 9SF ,7,45112,180,180,124,124,0,0,0,0.736300911
1100000807,9999999999,36LEVOPMENTS LTD,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45320,184,184,437,437,0,0,0,0.158256698
1100000808,9999999999,37DT,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45400,183,179,2218,2218,0,0,0,0.126721488
1100000809,9999999999,3DOBLX LTD,,1 BOXLEY GARDENS,BOXLEY ROAD,PENENDEN HEATH,MAIDSTONE,,ME14 2BD,1,45190,179,179,460,460,0,0,0,0.424174937
1100000810,9999999999,3DOBLX LTD,,1 BRAESIDE,NAPHILL,HIGH WYCOMBE,BUCKS,,HP14 4RY,1,46150,188,188,382,382,0,0,0,0.29847205
1100000811,9999999999,3VMIESRL LTD,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,,,SS16 6TB,1,46190,180,180,8347,8347,0,0,0,0.823367967
1100000812,9999999999,C4EITS SERVICES LIMITED,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,ESSEX,,SS16 6TB,1,46310,187,192,30338,30338,0,0,0,0.968285793
1100000813,9999999999,CCGOUGH,,1 FULLBROOK CLOSE,WOKINGHAM,BERKS,,,RG41 1QZ,1,46342,183,183,318,318,0,0,0,0.800106837
1100000814,9999999999,HKOLMES,,1 HILL STREET,EDINBURGH,,,,EH2 3JP ,1,46410,180,180,181,181,0,0,0,0.225837826
1100000815,9999999999,C4EITS SERVICES LTD,,1 BROOK COURT,BLAKENEY ROAD,BECKENHAM,KENT,,BR3 1HG ,1,46470,187,187,4634,4634,0,0,0,0.402775448
1100000816,9999999999,FAFTARMER CONTRACTOR,,1 HILL COTTAGE,MUNDHAM HILL,MUNDHAM,NORWICH NORFOLK,,NR14 6EJ,1,47110,182,184,479,479,0,0,0,0.875648421
1100000817,9999999999,ANELIMITED,,1 KENSWORTH GATE,200-204 HIGH STREET SOUTH,DUNSTABLE,BEDS,,LU6 3HS ,2,47230,182,182,156,156,0,0,0,0.974513984
1100000818,9999999999,HOJNSON,,1 KEYTES LANE,BARFORD,WARWICKSHIRE,,,CV35 8EP,2,47290,182,182,242,242,0,0,0,0.002487194
1100000819,9999999999, BOX CEREAL LTD INCL VAT GROUP,,(ROAD HAULAGE CONTRS) LTD,BOW BRIDGE,WATERINGBURY,MAIDSTONE,KENT,ME18 5ED,1,47599,14379,14646,27367136,0,27367136,27367136,0,0.55662476
1100000820,9999999999,BROWN,,1 HAWRIDGE HILL COTTAGES,THE VALE,HAWRIDGE,CHESHAM BUCKINGHAMSHIRE,,HP5 3NU ,1,45112,293,293,154,154,0,0,0,0.110664598
1100000821,9999999999,LIING SOLUTIONS LTD,,1 HAZELWOOD LANE,ABBOTS LANGLEY,,,,WD5 0HA ,3,45190,293,292,181,78,0,0,0,0.639514156
1100000822,9999999999,ILITED,,1 BARRASCROFTS,CANONBIE,,,,DG14 0RZ,1,45200,293,292,137,137,0,0,0,0.09666697
1100000823,9999999999,OT(CHRISTCHURCH) LIMITED,,1 GARTH EDGE,SHAWFORTH,WHITWORTH,ROCHDALE LANCASHIRE,,OL12 8EH,2,45320,292,292,88,88,0,0,0,0.510326645
1100000824,9999999999,R,,1 GEORGE SQUARE,GLASGOW,,,,G2 5LL  ,1,45400,293,293,187,187,0,0,0,0.148796664
1100000825,9999999999,R,,1 GLEN ROAD,HINDHEAD,SURREY,,,GU26 6QE,1,46110,293,293,378,378,0,0,0,0.589729354
1100000826,9999999999,CTRACTS UK LTD,,1 GLYNDE PLACE,HORSHAM,WEST SUSSEX,,,RH12 1NZ,1,46120,294,294,368,368,0,0,0,0.156675224
1100000827,9999999999,RE,,1 GORSE ROAD,REYDON,SOUTHWOLD,,,IP18 6NQ,1,46130,295,295,278,278,0,0,0,0.447900037
1100000828,9999999999,R,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46140,293,293,99,99,0,0,0,0.848339368
1100000829,9999999999,WALTON,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46150,294,294,153,153,0,0,0,0.549631852
1100000830,9999999999,FLINT,,1 GARENDON WAY,GROBY,LEICESTER,,,LE6 0YR ,1,46160,293,292,481,108,0,0,0,0.270099307
1100000831,9999999999,TRN,,1 GRAVES FARM,ALGARKIRK,BOSTON,LINCOLNSHIRE,LINCS,PE20 2BQ,2,46170,293,292,86,86,0,0,0,0.396836842
1100000832,9999999999,MUING/HEATING & MAINTENANCE,,1 GREEN COTTAGES,WATFORD ROAD,HARROW,MIDDLESEX,,HA1 3TS ,2,46180,292,292,82,0,0,0,82,0.764414244
1100000833,9999999999,MUING/HEATING AND,,1 GREENEND CLOSE,SPENCERS WOOD,READING,,,RG7 1EH ,1,46190,293,293,166,0,248,0,166,0.560522499
1100000834,9999999999,LEPL,,1 GRESHAM STREET,LONDON,,,,EC2V 7BX,3,46210,292,292,118,118,0,0,0,0.922559707
1100000835,9999999999,SVICES LTD,,1 GREY TERRACE,RYHOPE,SUNDERLAND,,,SR2 0QT ,1,46220,294,294,313,313,0,0,0,0.593474711
1100000836,9999999999,KCHENS LTD,,1 GREY TERRACE,SUNDERLAND,,,,SR2 0QT ,1,46230,293,293,570,570,0,0,0,0.01515516
1100000837,9999999999,OLLIMITED,,1 GROVE LODGE COTTAGES,BINSTED,ARUNDEL,WEST SUSSEX,,BN18 0LQ,1,46342,295,295,987,987,0,0,0,0.132391099
1100000838,9999999999,SI,,1 HATHERMEAD GARDEN,YEOVIL,SOMERSET,,,BA21 5BY,1,46240,293,292,115,115,0,0,0,0.46053702
1100000839,9999999999,IHPC DESIGN LTD,,1 BALLYCREGAGH ROAD,CLOUGHMILLS,BALLYMENA,,,BT44 9LB,1,46410,292,292,81,68,0,0,0,0.654806576
1100000840,9999999999,IVENGINEERING LTD,,1 LAWSON GARDENS,PINNER,MIDDLESEX,,,HA5 2BR ,2,46440,296,293,154,154,0,0,0,0.122964529
1100000841,9999999999,ELTD,,1 KENT ROAD WEST,MANCHESTER,,,,M14 5RF ,2,46510,294,294,168,168,0,0,0,0.622895508
1100000842,9999999999,DAICK,,1 LAWN COTTAGES,NEWCASTLE,CRAVEN ARMS,SHROPSHIRE,,SY7 8PL ,3,46520,293,293,333,333,0,0,0,0.407146457
1100000843,9999999999,SUEX) LTD,,1 LANSDOWNE VILLAS,GOODLEIGH ROAD,BARNSTAPLE,DEVON,,EX32 7JR,2,46620,293,293,165,165,0,0,0,0.495894419
1100000844,9999999999,YRICS,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,2,46660,292,294,128,128,0,0,0,0.495827775
1100000845,9999999999,MHOLESALE LTD,,1 FREEWATERS CLOSE,ICKLEFORD,HITCHIN,,,SG5 3TQ ,2,46711,292,292,161,161,0,0,0,0.371128743
1100000846,9999999999,OT( CHRISTCHURCH ) LIMITED,,1 GARLING WALK,WEST BERGHOLT,COLCHESTER,,,CO6 3LG ,2,46720,293,292,176,176,0,0,0,0.07884935
1100000847,9999999999,CSULTANCY LTD,,1 LOWER BAR,NEWPORT,,,,TF10 7BE,2,46770,294,294,147,147,0,0,0,0.020567341
1100000848,9999999999,MLUMBING AND HEATING LTD,,1 FINWAY ROAD,HEMEL HEMPSTEAD INDUSTRIAL EST,HEMEL HEMPSTEAD,,,HP2 7PT ,1,46900,293,292,180,180,0,0,0,0.351375446
1100000849,9999999999,BAREE LTD,,1 LENAMORE DRIVE,NEWTOWNABBEY,,,,BT37 0PQ,1,47110,294,294,125,125,0,0,0,0.589257016
1100000850,9999999999,HUGHES,,1 KINROSS ROAD,LESLIE,FIFE,,,KY6 3NE ,1,47190,296,296,260,260,0,0,0,0.770373129
1100000851,9999999999,TL,,1 BEARDS TERRACE,COGGESHALL,COLCHESTER,,,CO6 1TB ,1,47220,293,292,336,336,0,0,0,0.977054805
1100000852,9999999999,SSX LTD,,1 LUMLEY STREET,LONDON,,,,W1K 6TT ,2,47240,296,296,191,191,0,0,0,0.707631281
1100000853,9999999999,WEATHERHEAD & J A KING,,1 HILLTOP,TILLINGTON,PETWORTH,,,GU28 9AQ,1,47300,299,299,195,195,0,0,0,0.660875126
1100000854,9999999999,DLNG & STEEL FABRIC,,1 LUMLEY STREET,MAYFAIR,LONDON,,,W1K 6TT ,2,47410,294,294,147,147,0,0,0,0.860569813
1100000855,9999999999,MWOODHOUSE,,1 FIELD COTTAGES,FIELD LANE,HENSALL,GOOLE NORTH HUMBERSIDE,,DN14 0RB,7,47421,295,294,456,456,0,0,0,0.9571173
1100000856,9999999999,UDTRIAL (UK) LTD,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,7,47429,296,295,257,257,0,0,0,0.096177644
1100000857,9999999999,MLUMBING AND HEATING,,1 FINWAY ROAD,HEMEL HEMPSTEAD,HERTFORDSHIRE,,,HP2 7PT ,2,47429,293,292,100,100,0,0,0,0.230167257
1100000858,9999999999,DLNG & STEEL FABRICATION,,1 MAIN ROAD,HANWOOD,SHREWSBURY,SHROPSHIRE,,SY5 8LY ,1,47610,296,297,418,418,0,0,0,0.126118013
1100000859,9999999999,MCHIATI,,1 HIGH LODGE,COVENTRY ROAD,COLESHILL,NORTH WARWICKSHIRE,,B46 3FE ,1,47620,298,298,384,384,0,0,0,0.944764986
1100000860,9999999999,THLTD,,1 HILLVIEW COTTAGES,STRATFORD BRIDGE RIPPLE,TEWKESBURY,GLOUCESTERSHIRE,,GL20 6HE,1,47720,293,293,134,134,0,0,0,0.14403505
1100000861,9999999999,EATHER,,1 INMAN ROAD,NORWICH,,,,NR7 8JT ,1,47722,293,293,138,138,0,0,0,0.973171025
1100000862,9999999999,WSLL LIMITED,,1 KELSO PLACE,UPPER BRISTOL ROAD,BATH,,,BA1 3AU ,1,47740,295,295,277,277,0,0,0,0.049478883
1100000863,9999999999,UILTD,,1 JINGLERS COURT,BANBRIDGE,,,,BT32 3YJ,1,47749,297,298,291,291,0,0,0,0.82489094
1100000864,9999999999,PMBING & HEATING LTD,,1 JINGLERS COURT,BANBRIDGE,CO DOWN,,,BT32 3YJ,1,47781,296,328,305,305,0,0,0,0.301334218
1100000865,9999999999,R,,1 GLYNDE PLACE,HORSHAM,,,,RH12 1NZ,1,47782,295,294,198,68,0,0,0,0.797855024
1100000866,9999999999,D,,1 BARN CLOSE,QUARNDON,DERBY,,,DE22 5JE,1,47789,293,292,145,145,0,0,0,0.087443507
1100000867,9999999999,MOORLAND,,1 HOSKINS PLACE,WATCHETTS ROAD,CAMBERLEY,SURREY,,GU15 2PB,1,47820,296,296,361,361,0,0,0,0.805602157
1100000868,9999999999,LIR MAINTENANCE LIMITED,,1 JUNO WAY,SWINDON,,,,SN5 8ZD ,2,47990,293,293,385,385,0,0,0,0.10515688
1100000869,9999999999,LINGS PARTITIONS LTD,,1 HUNT LANE,DONCASTER,,,,DN5 9SF ,7,45112,293,293,137,137,0,0,0,0.737303491
1100000870,9999999999,LEVOPMENTS LTD,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45320,297,297,450,450,0,0,0,0.159259278
1100000871,9999999999,DT,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45400,296,292,2231,2231,0,0,0,0.127724068
1100000872,9999999999,OBLX LTD,,1 BOXLEY GARDENS,BOXLEY ROAD,PENENDEN HEATH,MAIDSTONE,,ME14 2BD,1,45190,292,292,473,473,0,0,0,0.425177517
1100000873,9999999999,OBLX LTD,,1 BRAESIDE,NAPHILL,HIGH WYCOMBE,BUCKS,,HP14 4RY,1,46150,301,301,395,395,0,0,0,0.29947463
1100000874,9999999999,MIESRL LTD,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,,,SS16 6TB,1,46190,293,293,8360,8360,0,0,0,0.824370547
1100000875,9999999999,EITS SERVICES LIMITED,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,ESSEX,,SS16 6TB,1,46310,300,305,30351,30351,0,0,0,0.969288373
1100000876,9999999999,GOUGH,,1 FULLBROOK CLOSE,WOKINGHAM,BERKS,,,RG41 1QZ,1,46342,296,296,331,331,0,0,0,0.801109417
1100000877,9999999999,OLMES,,1 HILL STREET,EDINBURGH,,,,EH2 3JP ,1,46410,293,293,194,194,0,0,0,0.226840406
1100000878,9999999999,EITS SERVICES LTD,,1 BROOK COURT,BLAKENEY ROAD,BECKENHAM,KENT,,BR3 1HG ,1,46470,300,300,4647,4647,0,0,0,0.403778028
1100000879,9999999999,FTARMER CONTRACTOR,,1 HILL COTTAGE,MUNDHAM HILL,MUNDHAM,NORWICH NORFOLK,,NR14 6EJ,1,47110,295,297,492,492,0,0,0,0.876651001
1100000880,9999999999,ELIMITED,,1 KENSWORTH GATE,200-204 HIGH STREET SOUTH,DUNSTABLE,BEDS,,LU6 3HS ,2,47230,295,295,169,169,0,0,0,0.975516564
1100000881,9999999999,JNSON,,1 KEYTES LANE,BARFORD,WARWICKSHIRE,,,CV35 8EP,2,47290,295,295,255,255,0,0,0,0.003489774
1100000882,9999999999,OX CEREAL LTD INCL VAT GROUP,,(ROAD HAULAGE CONTRS) LTD,BOW BRIDGE,WATERINGBURY,MAIDSTONE,KENT,ME18 5ED,1,47599,14392,14659,27367149,0,27367149,27367149,0,0.55762734
1100000883,9999999999,BBROWN,,1 HAWRIDGE HILL COTTAGES,THE VALE,HAWRIDGE,CHESHAM BUCKINGHAMSHIRE,,HP5 3NU ,1,45112,301,301,162,162,0,0,0,0.111818019
1100000884,9999999999,DLIING SOLUTIONS LTD,,1 HAZELWOOD LANE,ABBOTS LANGLEY,,,,WD5 0HA ,3,45190,301,300,189,189,0,0,0,0.640667577
1100000885,9999999999,MILITED,,1 BARRASCROFTS,CANONBIE,,,,DG14 0RZ,1,45200,301,300,145,145,0,0,0,0.097820391
1100000886,9999999999,SOT(CHRISTCHURCH) LIMITED,,1 GARTH EDGE,SHAWFORTH,WHITWORTH,ROCHDALE LANCASHIRE,,OL12 8EH,2,45320,300,300,96,96,0,0,0,0.511480066
1100000887,9999999999,ER,,1 GEORGE SQUARE,GLASGOW,,,,G2 5LL  ,1,45400,301,301,195,195,0,0,0,0.149950085
1100000888,9999999999,ER,,1 GLEN ROAD,HINDHEAD,SURREY,,,GU26 6QE,1,46110,301,301,386,386,0,0,0,0.590882775
1100000889,9999999999,OCTRACTS UK LTD,,1 GLYNDE PLACE,HORSHAM,WEST SUSSEX,,,RH12 1NZ,1,46120,302,302,376,376,0,0,0,0.157828645
1100000890,9999999999,ARE,,1 GORSE ROAD,REYDON,SOUTHWOLD,,,IP18 6NQ,1,46130,303,303,286,286,0,0,0,0.449053458
1100000891,9999999999,RR,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46140,301,301,107,107,0,0,0,0.849492789
1100000892,9999999999,&WALTON,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46150,302,302,161,161,0,0,0,0.550785273
1100000893,9999999999,CFLINT,,1 GARENDON WAY,GROBY,LEICESTER,,,LE6 0YR ,1,46160,301,300,489,489,0,0,0,0.271252728
1100000894,9999999999,ITRN,,1 GRAVES FARM,ALGARKIRK,BOSTON,LINCOLNSHIRE,LINCS,PE20 2BQ,2,46170,301,300,94,94,0,0,0,0.397990263
1100000895,9999999999,BMUING/HEATING & MAINTENANCE,,1 GREEN COTTAGES,WATFORD ROAD,HARROW,MIDDLESEX,,HA1 3TS ,2,46180,300,300,90,0,0,0,90,0.765567665
1100000896,9999999999,BMUING/HEATING AND,,1 GREENEND CLOSE,SPENCERS WOOD,READING,,,RG7 1EH ,1,46190,301,301,106,0,196,0,106,0.56167592
1100000897,9999999999,ALEPL,,1 GRESHAM STREET,LONDON,,,,EC2V 7BX,3,46210,300,300,126,126,0,0,0,0.923713128
1100000898,9999999999,ESVICES LTD,,1 GREY TERRACE,RYHOPE,SUNDERLAND,,,SR2 0QT ,1,46220,302,302,321,321,0,0,0,0.594628132
1100000899,9999999999,IKCHENS LTD,,1 GREY TERRACE,SUNDERLAND,,,,SR2 0QT ,1,46230,301,301,578,578,0,0,0,0.016308581
1100000900,9999999999,NOLLIMITED,,1 GROVE LODGE COTTAGES,BINSTED,ARUNDEL,WEST SUSSEX,,BN18 0LQ,1,46342,303,303,995,995,0,0,0,0.13354452
1100000901,9999999999,ASI,,1 HATHERMEAD GARDEN,YEOVIL,SOMERSET,,,BA21 5BY,1,46240,301,300,123,123,0,0,0,0.461690441
1100000902,9999999999,BIHPC DESIGN LTD,,1 BALLYCREGAGH ROAD,CLOUGHMILLS,BALLYMENA,,,BT44 9LB,1,46410,300,300,89,89,0,0,0,0.655959997
1100000903,9999999999,LIVENGINEERING LTD,,1 LAWSON GARDENS,PINNER,MIDDLESEX,,,HA5 2BR ,2,46440,304,301,162,162,0,0,0,0.12411795
1100000904,9999999999,NELTD,,1 KENT ROAD WEST,MANCHESTER,,,,M14 5RF ,2,46510,302,302,176,176,0,0,0,0.624048929
1100000905,9999999999,WDAICK,,1 LAWN COTTAGES,NEWCASTLE,CRAVEN ARMS,SHROPSHIRE,,SY7 8PL ,3,46520,301,301,341,341,0,0,0,0.408299878
1100000906,9999999999,SSUEX) LTD,,1 LANSDOWNE VILLAS,GOODLEIGH ROAD,BARNSTAPLE,DEVON,,EX32 7JR,2,46620,301,301,173,173,0,0,0,0.49704784
1100000907,9999999999,FYRICS,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,2,46660,300,302,136,136,0,0,0,0.496981196
1100000908,9999999999,WMHOLESALE LTD,,1 FREEWATERS CLOSE,ICKLEFORD,HITCHIN,,,SG5 3TQ ,2,46711,300,300,169,169,0,0,0,0.372282164
1100000909,9999999999,SOT( CHRISTCHURCH ) LIMITED,,1 GARLING WALK,WEST BERGHOLT,COLCHESTER,,,CO6 3LG ,2,46720,301,300,184,184,0,0,0,0.080002771
1100000910,9999999999,OCSULTANCY LTD,,1 LOWER BAR,NEWPORT,,,,TF10 7BE,2,46770,302,302,155,155,0,0,0,0.021720762
1100000911,9999999999,PMLUMBING AND HEATING LTD,,1 FINWAY ROAD,HEMEL HEMPSTEAD INDUSTRIAL EST,HEMEL HEMPSTEAD,,,HP2 7PT ,1,46900,301,300,188,188,0,0,0,0.352528867
1100000912,9999999999,TBAREE LTD,,1 LENAMORE DRIVE,NEWTOWNABBEY,,,,BT37 0PQ,1,47110,302,302,133,133,0,0,0,0.590410437
1100000913,9999999999,MHUGHES,,1 KINROSS ROAD,LESLIE,FIFE,,,KY6 3NE ,1,47190,304,304,268,268,0,0,0,0.77152655
1100000914,9999999999,DTL,,1 BEARDS TERRACE,COGGESHALL,COLCHESTER,,,CO6 1TB ,1,47220,301,300,344,344,0,0,0,0.978208226
1100000915,9999999999,ESSX LTD,,1 LUMLEY STREET,LONDON,,,,W1K 6TT ,2,47240,304,304,199,199,0,0,0,0.708784702
1100000916,9999999999,NWEATHERHEAD & J A KING,,1 HILLTOP,TILLINGTON,PETWORTH,,,GU28 9AQ,1,47300,307,307,203,203,0,0,0,0.662028547
1100000917,9999999999,IDLNG & STEEL FABRIC,,1 LUMLEY STREET,MAYFAIR,LONDON,,,W1K 6TT ,2,47410,302,302,155,155,0,0,0,0.861723234
1100000918,9999999999,EMWOODHOUSE,,1 FIELD COTTAGES,FIELD LANE,HENSALL,GOOLE NORTH HUMBERSIDE,,DN14 0RB,7,47421,303,302,464,464,0,0,0,0.958270721
1100000919,9999999999,SUDTRIAL (UK) LTD,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,7,47429,304,303,265,265,0,0,0,0.097331065
1100000920,9999999999,PMLUMBING AND HEATING,,1 FINWAY ROAD,HEMEL HEMPSTEAD,HERTFORDSHIRE,,,HP2 7PT ,2,47429,301,300,108,108,0,0,0,0.231320678
1100000921,9999999999,IDLNG & STEEL FABRICATION,,1 MAIN ROAD,HANWOOD,SHREWSBURY,SHROPSHIRE,,SY5 8LY ,1,47610,304,305,426,426,0,0,0,0.127271434
1100000922,9999999999,IMCHIATI,,1 HIGH LODGE,COVENTRY ROAD,COLESHILL,NORTH WARWICKSHIRE,,B46 3FE ,1,47620,306,306,392,392,0,0,0,0.945918407
1100000923,9999999999,ATHLTD,,1 HILLVIEW COTTAGES,STRATFORD BRIDGE RIPPLE,TEWKESBURY,GLOUCESTERSHIRE,,GL20 6HE,1,47720,301,301,142,142,0,0,0,0.145188471
1100000924,9999999999,KEATHER,,1 INMAN ROAD,NORWICH,,,,NR7 8JT ,1,47722,301,301,146,146,0,0,0,0.974324446
1100000925,9999999999,EWSLL LIMITED,,1 KELSO PLACE,UPPER BRISTOL ROAD,BATH,,,BA1 3AU ,1,47740,303,303,285,285,0,0,0,0.050632304
1100000926,9999999999,SUILTD,,1 JINGLERS COURT,BANBRIDGE,,,,BT32 3YJ,1,47749,305,306,299,299,0,0,0,0.826044361
1100000927,9999999999,LPMBING & HEATING LTD,,1 JINGLERS COURT,BANBRIDGE,CO DOWN,,,BT32 3YJ,1,47781,304,336,313,313,0,0,0,0.302487639
1100000928,9999999999,ER,,1 GLYNDE PLACE,HORSHAM,,,,RH12 1NZ,1,47782,303,302,206,206,0,0,0,0.799008445
1100000929,9999999999,CD,,1 BARN CLOSE,QUARNDON,DERBY,,,DE22 5JE,1,47789,301,300,153,153,0,0,0,0.088596928
1100000930,9999999999,LMOORLAND,,1 HOSKINS PLACE,WATCHETTS ROAD,CAMBERLEY,SURREY,,GU15 2PB,1,47820,304,304,369,369,0,0,0,0.806755578
1100000931,9999999999,ELIR MAINTENANCE LIMITED,,1 JUNO WAY,SWINDON,,,,SN5 8ZD ,2,47990,301,301,393,393,0,0,0,0.106310301
1100000932,9999999999,ILINGS PARTITIONS LTD,,1 HUNT LANE,DONCASTER,,,,DN5 9SF ,7,45112,301,301,145,145,0,0,0,0.738456912
