ern,entref,name,tradingstyle,address1,address2,address3,address4,address5,postcode,legalstatus,sic07,paye_empees,paye_jobs,ent_turnover,std_turnover,grp_turnover,cntd_turnover,app_turnover,prn,cell_no
1100000912,9999999999,TBAREE LTD,,1 LENAMORE DRIVE,NEWTOWNABBEY,,,,BT37 0PQ,1,47110,302,302,133,133,0,0,0,0.590410437,5814
1100000913,9999999999,MHUGHES,,1 KINROSS ROAD,LESLIE,FIFE,,,KY6 3NE,1,47190,304,304,268,268,0,0,0,0.77152655,5814
1100000914,9999999999,DTL,,1 BEARDS TERRACE,COGGESHALL,COLCHESTER,,,CO6 1TB,1,47220,301,300,344,344,0,0,0,0.978208226,5814
1100000915,9999999999,ESSX LTD,,1 LUMLEY STREET,LONDON,,,,W1K 6TT,2,47240,304,304,199,199,0,0,0,0.708784702,5814
1100000916,9999999999,NWEATHERHEAD & J A KING,,1 HILLTOP,TILLINGTON,PETWORTH,,,GU28 9AQ,1,47300,307,307,203,203,0,0,0,0.662028547,5814
1100000917,9999999999,IDLNG & STEEL FABRIC,,1 LUMLEY STREET,MAYFAIR,LONDON,,,W1K 6TT,2,47410,302,302,155,155,0,0,0,0.861723234,5814
1100000918,9999999999,EMWOODHOUSE,,1 FIELD COTTAGES,FIELD LANE,HENSALL,GOOLE NORTH HUMBERSIDE,,DN14 0RB,7,47421,303,302,464,464,0,0,0,0.958270721,5814
1100000919,9999999999,SUDTRIAL (UK) LTD,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,7,47429,304,303,265,265,0,0,0,0.097331065,5814
1100000920,9999999999,PMLUMBING AND HEATING,,1 FINWAY ROAD,HEMEL HEMPSTEAD,HERTFORDSHIRE,,,HP2 7PT,2,47429,301,300,108,108,0,0,0,0.231320678,5814
1100000921,9999999999,IDLNG & STEEL FABRICATION,,1 MAIN ROAD,HANWOOD,SHREWSBURY,SHROPSHIRE,,SY5 8LY,1,47610,304,305,426,426,0,0,0,0.127271434,5814
1100000922,9999999999,IMCHIATI,,1 HIGH LODGE,COVENTRY ROAD,COLESHILL,NORTH WARWICKSHIRE,,B46 3FE,1,47620,306,306,392,392,0,0,0,0.945918407,5814
1100000923,9999999999,ATHLTD,,1 HILLVIEW COTTAGES,STRATFORD BRIDGE RIPPLE,TEWKESBURY,GLOUCESTERSHIRE,,GL20 6HE,1,47720,301,301,142,142,0,0,0,0.145188471,5814
1100000924,9999999999,KEATHER,,1 INMAN ROAD,NORWICH,,,,NR7 8JT,1,47722,301,301,146,146,0,0,0,0.974324446,5814
1100000925,9999999999,EWSLL LIMITED,,1 KELSO PLACE,UPPER BRISTOL ROAD,BATH,,,BA1 3AU,1,47740,303,303,285,285,0,0,0,0.050632304,5814
1100000926,9999999999,SUILTD,,1 JINGLERS COURT,BANBRIDGE,,,,BT32 3YJ,1,47749,305,306,299,299,0,0,0,0.826044361,5814
1100000927,9999999999,LPMBING & HEATING LTD,,1 JINGLERS COURT,BANBRIDGE,CO DOWN,,,BT32 3YJ,1,47781,304,336,313,313,0,0,0,0.302487639,5814
1100000928,9999999999,ER,,1 GLYNDE PLACE,HORSHAM,,,,RH12 1NZ,1,47782,303,302,206,206,0,0,0,0.799008445,5814
1100000929,9999999999,CD,,1 BARN CLOSE,QUARNDON,DERBY,,,DE22 5JE,1,47789,301,300,153,153,0,0,0,0.088596928,5814
1100000930,9999999999,LMOORLAND,,1 HOSKINS PLACE,WATCHETTS ROAD,CAMBERLEY,SURREY,,GU15 2PB,1,47820,304,304,369,369,0,0,0,0.806755578,5814
1100000931,9999999999,ELIR MAINTENANCE LIMITED,,1 JUNO WAY,SWINDON,,,,SN5 8ZD,2,47990,301,301,393,393,0,0,0,0.106310301,5814
1100000932,9999999999,ILINGS PARTITIONS LTD,,1 HUNT LANE,DONCASTER,,,,DN5 9SF,7,45112,301,301,145,145,0,0,0,0.738456912,5814
1100000933,9999999999,6LEVOPMENTS LTD,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45320,305,305,458,458,0,0,0,0.160412699,5814
1100000934,9999999999,7DT,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45400,304,300,2239,2239,0,0,0,0.128877489,5814
1100000935,9999999999,DOBLX LTD,,1 BOXLEY GARDENS,BOXLEY ROAD,PENENDEN HEATH,MAIDSTONE,,ME14 2BD,1,45190,300,300,481,481,0,0,0,0.426330938,5814
1100000936,9999999999,DOBLX LTD,,1 BRAESIDE,NAPHILL,HIGH WYCOMBE,BUCKS,,HP14 4RY,1,46150,309,309,403,403,0,0,0,0.300628051,5814
1100000937,9999999999,VMIESRL LTD,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,,,SS16 6TB,1,46190,301,301,8368,8368,0,0,0,0.825523968,5814
1100000938,9999999999,4EITS SERVICES LIMITED,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,ESSEX,,SS16 6TB,1,46310,308,313,30359,30359,0,0,0,0.970441794,5814
1100000939,9999999999,CGOUGH,,1 FULLBROOK CLOSE,WOKINGHAM,BERKS,,,RG41 1QZ,1,46342,304,304,339,339,0,0,0,0.802262838,5814
1100000940,9999999999,KOLMES,,1 HILL STREET,EDINBURGH,,,,EH2 3JP,1,46410,301,301,202,202,0,0,0,0.227993827,5814
1100000941,9999999999,4EITS SERVICES LTD,,1 BROOK COURT,BLAKENEY ROAD,BECKENHAM,KENT,,BR3 1HG,1,46470,308,308,4655,4655,0,0,0,0.404931449,5814
1100000942,9999999999,AFTARMER CONTRACTOR,,1 HILL COTTAGE,MUNDHAM HILL,MUNDHAM,NORWICH NORFOLK,,NR14 6EJ,1,47110,303,305,500,500,0,0,0,0.877804422,5814
1100000943,9999999999,NELIMITED,,1 KENSWORTH GATE,200-204 HIGH STREET SOUTH,DUNSTABLE,BEDS,,LU6 3HS,2,47230,303,303,177,177,0,0,0,0.976669985,5814
1100000944,9999999999,OJNSON,,1 KEYTES LANE,BARFORD,WARWICKSHIRE,,,CV35 8EP,2,47290,303,303,263,263,0,0,0,0.004643195,5814
1100000945,9999999999,BOX CEREAL LTD INCL VAT GROUP,,(ROAD HAULAGE CONTRS) LTD,BOW BRIDGE,WATERINGBURY,MAIDSTONE,KENT,ME18 5ED,1,47599,14400,14667,27367157,0,27367157,27367157,0,0.558780761,5814
1100000946,9999999999,BBROWN,,1 HAWRIDGE HILL COTTAGES,THE VALE,HAWRIDGE,CHESHAM BUCKINGHAMSHIRE,,HP5 3NU,1,45112,314,314,175,175,0,0,0,0.112820599,5814
1100000947,9999999999,DLIING SOLUTIONS LTD,,1 HAZELWOOD LANE,ABBOTS LANGLEY,,,,WD5 0HA,3,45190,314,313,202,99,0,0,0,0.641670157,5814
1100000948,9999999999,MILITED,,1 BARRASCROFTS,CANONBIE,,,,DG14 0RZ,1,45200,314,313,158,158,0,0,0,0.098822971,5814
1100000949,9999999999,SOT(CHRISTCHURCH) LIMITED,,1 GARTH EDGE,SHAWFORTH,WHITWORTH,ROCHDALE LANCASHIRE,,OL12 8EH,2,45320,313,313,109,109,0,0,0,0.512482646,5814
1100000950,9999999999,ER,,1 GEORGE SQUARE,GLASGOW,,,,G2 5LL,1,45400,314,314,208,208,0,0,0,0.150952665,5814
1100000951,9999999999,ER,,1 GLEN ROAD,HINDHEAD,SURREY,,,GU26 6QE,1,46110,314,314,399,399,0,0,0,0.591885355,5814
1100000952,9999999999,OCTRACTS UK LTD,,1 GLYNDE PLACE,HORSHAM,WEST SUSSEX,,,RH12 1NZ,1,46120,315,315,389,389,0,0,0,0.158831225,5814
1100000953,9999999999,ARE,,1 GORSE ROAD,REYDON,SOUTHWOLD,,,IP18 6NQ,1,46130,316,316,299,299,0,0,0,0.450056038,5814
1100000954,9999999999,RR,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46140,314,314,120,120,0,0,0,0.850495369,5814
1100000955,9999999999,&WALTON,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46150,315,315,174,174,0,0,0,0.551787853,5814
1100000956,9999999999,CFLINT,,1 GARENDON WAY,GROBY,LEICESTER,,,LE6 0YR,1,46160,314,313,502,129,0,0,0,0.272255308,5814
1100000957,9999999999,ITRN,,1 GRAVES FARM,ALGARKIRK,BOSTON,LINCOLNSHIRE,LINCS,PE20 2BQ,2,46170,314,313,107,107,0,0,0,0.398992843,5814
1100000958,9999999999,BMUING/HEATING & MAINTENANCE,,1 GREEN COTTAGES,WATFORD ROAD,HARROW,MIDDLESEX,,HA1 3TS,2,46180,313,313,103,0,0,0,103,0.766570245,5814
1100000959,9999999999,BMUING/HEATING AND,,1 GREENEND CLOSE,SPENCERS WOOD,READING,,,RG7 1EH,1,46190,314,314,187,0,290,0,187,0.5626785,5814
1100000960,9999999999,ALEPL,,1 GRESHAM STREET,LONDON,,,,EC2V 7BX,3,46210,313,313,139,139,0,0,0,0.924715708,5814
1100000961,9999999999,ESVICES LTD,,1 GREY TERRACE,RYHOPE,SUNDERLAND,,,SR2 0QT,1,46220,315,315,334,334,0,0,0,0.595630712,5814
1100000962,9999999999,IKCHENS LTD,,1 GREY TERRACE,SUNDERLAND,,,,SR2 0QT,1,46230,314,314,591,591,0,0,0,0.017311161,5814
1100000963,9999999999,NOLLIMITED,,1 GROVE LODGE COTTAGES,BINSTED,ARUNDEL,WEST SUSSEX,,BN18 0LQ,1,46342,316,316,1008,1008,0,0,0,0.1345471,5814
1100000964,9999999999,ASI,,1 HATHERMEAD GARDEN,YEOVIL,SOMERSET,,,BA21 5BY,1,46240,314,313,136,136,0,0,0,0.462693021,5814
1100000965,9999999999,BIHPC DESIGN LTD,,1 BALLYCREGAGH ROAD,CLOUGHMILLS,BALLYMENA,,,BT44 9LB,1,46410,313,313,102,89,0,0,0,0.656962577,5814
1100000966,9999999999,LIVENGINEERING LTD,,1 LAWSON GARDENS,PINNER,MIDDLESEX,,,HA5 2BR,2,46440,317,314,175,175,0,0,0,0.12512053,5814
1100000967,9999999999,NELTD,,1 KENT ROAD WEST,MANCHESTER,,,,M14 5RF,2,46510,315,315,189,189,0,0,0,0.625051509,5814
1100000968,9999999999,WDAICK,,1 LAWN COTTAGES,NEWCASTLE,CRAVEN ARMS,SHROPSHIRE,,SY7 8PL,3,46520,314,314,354,354,0,0,0,0.409302458,5814
1100000969,9999999999,SSUEX) LTD,,1 LANSDOWNE VILLAS,GOODLEIGH ROAD,BARNSTAPLE,DEVON,,EX32 7JR,2,46620,314,314,186,186,0,0,0,0.49805042,5814
1100000970,9999999999,FYRICS,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,2,46660,313,315,149,149,0,0,0,0.497983776,5814
1100000971,9999999999,WMHOLESALE LTD,,1 FREEWATERS CLOSE,ICKLEFORD,HITCHIN,,,SG5 3TQ,2,46711,313,313,182,182,0,0,0,0.373284744,5814
1100000972,9999999999,SOT( CHRISTCHURCH ) LIMITED,,1 GARLING WALK,WEST BERGHOLT,COLCHESTER,,,CO6 3LG,2,46720,314,313,197,197,0,0,0,0.081005351,5814
1100000973,9999999999,OCSULTANCY LTD,,1 LOWER BAR,NEWPORT,,,,TF10 7BE,2,46770,315,315,168,168,0,0,0,0.022723342,5814
1100000974,9999999999,PMLUMBING AND HEATING LTD,,1 FINWAY ROAD,HEMEL HEMPSTEAD INDUSTRIAL EST,HEMEL HEMPSTEAD,,,HP2 7PT,1,46900,314,313,201,201,0,0,0,0.353531447,5814
1100000975,9999999999,TBAREE LTD,,1 LENAMORE DRIVE,NEWTOWNABBEY,,,,BT37 0PQ,1,47110,315,315,146,146,0,0,0,0.591413017,5814
1100000976,9999999999,MHUGHES,,1 KINROSS ROAD,LESLIE,FIFE,,,KY6 3NE,1,47190,317,317,281,281,0,0,0,0.77252913,5814
1100000977,9999999999,DTL,,1 BEARDS TERRACE,COGGESHALL,COLCHESTER,,,CO6 1TB,1,47220,314,313,357,357,0,0,0,0.979210806,5814
1100000978,9999999999,ESSX LTD,,1 LUMLEY STREET,LONDON,,,,W1K 6TT,2,47240,317,317,212,212,0,0,0,0.709787282,5814
1100000979,9999999999,NWEATHERHEAD & J A KING,,1 HILLTOP,TILLINGTON,PETWORTH,,,GU28 9AQ,1,47300,320,320,216,216,0,0,0,0.663031127,5814
1100000980,9999999999,IDLNG & STEEL FABRIC,,1 LUMLEY STREET,MAYFAIR,LONDON,,,W1K 6TT,2,47410,315,315,168,168,0,0,0,0.862725814,5814
1100000981,9999999999,EMWOODHOUSE,,1 FIELD COTTAGES,FIELD LANE,HENSALL,GOOLE NORTH HUMBERSIDE,,DN14 0RB,7,47421,316,315,477,477,0,0,0,0.959273301,5814
1100000982,9999999999,SUDTRIAL (UK) LTD,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,7,47429,317,316,278,278,0,0,0,0.098333645,5814
1100000983,9999999999,PMLUMBING AND HEATING,,1 FINWAY ROAD,HEMEL HEMPSTEAD,HERTFORDSHIRE,,,HP2 7PT,2,47429,314,313,121,121,0,0,0,0.232323258,5814
1100000984,9999999999,IDLNG & STEEL FABRICATION,,1 MAIN ROAD,HANWOOD,SHREWSBURY,SHROPSHIRE,,SY5 8LY,1,47610,317,318,439,439,0,0,0,0.128274014,5814
1100000985,9999999999,IMCHIATI,,1 HIGH LODGE,COVENTRY ROAD,COLESHILL,NORTH WARWICKSHIRE,,B46 3FE,1,47620,319,319,405,405,0,0,0,0.946920987,5814
1100000986,9999999999,ATHLTD,,1 HILLVIEW COTTAGES,STRATFORD BRIDGE RIPPLE,TEWKESBURY,GLOUCESTERSHIRE,,GL20 6HE,1,47720,314,314,155,155,0,0,0,0.146191051,5814
1100000987,9999999999,KEATHER,,1 INMAN ROAD,NORWICH,,,,NR7 8JT,1,47722,314,314,159,159,0,0,0,0.975327026,5814
1100000988,9999999999,EWSLL LIMITED,,1 KELSO PLACE,UPPER BRISTOL ROAD,BATH,,,BA1 3AU,1,47740,316,316,298,298,0,0,0,0.051634884,5814
1100000989,9999999999,SUILTD,,1 JINGLERS COURT,BANBRIDGE,,,,BT32 3YJ,1,47749,318,319,312,312,0,0,0,0.827046941,5814
1100000990,9999999999,LPMBING & HEATING LTD,,1 JINGLERS COURT,BANBRIDGE,CO DOWN,,,BT32 3YJ,1,47781,317,349,326,326,0,0,0,0.303490219,5814
1100000991,9999999999,ER,,1 GLYNDE PLACE,HORSHAM,,,,RH12 1NZ,1,47782,316,315,219,89,0,0,0,0.800011025,5814
1100000992,9999999999,CD,,1 BARN CLOSE,QUARNDON,DERBY,,,DE22 5JE,1,47789,314,313,166,166,0,0,0,0.089599508,5814
1100000993,9999999999,LMOORLAND,,1 HOSKINS PLACE,WATCHETTS ROAD,CAMBERLEY,SURREY,,GU15 2PB,1,47820,317,317,382,382,0,0,0,0.807758158,5814
1100000994,9999999999,ELIR MAINTENANCE LIMITED,,1 JUNO WAY,SWINDON,,,,SN5 8ZD,2,47990,314,314,406,406,0,0,0,0.107312881,5814
1100000995,9999999999,ILINGS PARTITIONS LTD,,1 HUNT LANE,DONCASTER,,,,DN5 9SF,7,45112,314,314,158,158,0,0,0,0.739459492,5814
1100000996,9999999999,6LEVOPMENTS LTD,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45320,318,318,471,471,0,0,0,0.161415279,5814
1100000997,9999999999,7DT,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45400,317,313,2252,2252,0,0,0,0.129880069,5814
1100000998,9999999999,DOBLX LTD,,1 BOXLEY GARDENS,BOXLEY ROAD,PENENDEN HEATH,MAIDSTONE,,ME14 2BD,1,45190,313,313,494,494,0,0,0,0.427333518,5814
1100000999,9999999999,DOBLX LTD,,1 BRAESIDE,NAPHILL,HIGH WYCOMBE,BUCKS,,HP14 4RY,1,46150,322,322,416,416,0,0,0,0.301630631,5814
1100001000,9999999999,VMIESRL LTD,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,,,SS16 6TB,1,46190,314,314,8381,8381,0,0,0,0.826526548,5814
1100001001,9999999999,4EITS SERVICES LIMITED,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,ESSEX,,SS16 6TB,1,46310,321,326,30372,30372,0,0,0,0.971444374,5814
1100001002,9999999999,CGOUGH,,1 FULLBROOK CLOSE,WOKINGHAM,BERKS,,,RG41 1QZ,1,46342,317,317,352,352,0,0,0,0.803265418,5814
1100001003,9999999999,KOLMES,,1 HILL STREET,EDINBURGH,,,,EH2 3JP,1,46410,314,314,215,215,0,0,0,0.228996407,5814
1100001004,9999999999,4EITS SERVICES LTD,,1 BROOK COURT,BLAKENEY ROAD,BECKENHAM,KENT,,BR3 1HG,1,46470,1121,1121,4668,4668,0,0,0,0.405934029,5814
1100001005,9999999999,AFTARMER CONTRACTOR,,1 HILL COTTAGE,MUNDHAM HILL,MUNDHAM,NORWICH NORFOLK,,NR14 6EJ,1,47110,716,718,1513,1513,0,0,0,0.878807002,5814
1100001006,9999999999,NELIMITED,,1 KENSWORTH GATE,200-204 HIGH STREET SOUTH,DUNSTABLE,BEDS,,LU6 3HS,2,47230,1266,1266,19021,19021,0,0,0,0.977672565,5814
1100001007,9999999999,OJNSON,,1 KEYTES LANE,BARFORD,WARWICKSHIRE,,,CV35 8EP,2,47290,1316,1316,27695,27695,0,0,0,0.005645775,5814
1100001008,9999999999,BOX CEREAL LTD INCL VAT GROUP,,(ROAD HAULAGE CONTRS) LTD,BOW BRIDGE,WATERINGBURY,MAIDSTONE,KENT,ME18 5ED,1,47599,14413,14680,27367170,0,27367170,27367170,0,0.559783341,5814
1100000046,9906002525,HIBAER,,1 GLYNDE PLACE,HORSHAM,,,,RH12 1NZ,1,47782,3,2,117,117,0,0,0,0.796827258,5823
1100000001,9906000015,&EAGBBROWN,,1 HAWRIDGE HILL COTTAGES,THE VALE,HAWRIDGE,CHESHAM BUCKINGHAMSHIRE,,HP5 3NU,1,45112,1,1,73,73,0,0,0,0.109636832,5824
1100000002,9906000045,BUEADLIING SOLUTIONS LTD,,1 HAZELWOOD LANE,ABBOTS LANGLEY,,,,WD5 0HA,3,45190,1,0,100,100,0,0,0,0.63848639,5824
1100000003,9906000075,JO2WMILITED,,1 BARRASCROFTS,CANONBIE,,,,DG14 0RZ,1,45200,1,0,56,56,0,0,0,0.095639204,5824
1100000004,9906000145,AUBASOT(CHRISTCHURCH) LIMITED,,1 GARTH EDGE,SHAWFORTH,WHITWORTH,ROCHDALE LANCASHIRE,,OL12 8EH,2,45320,0,0,7,7,0,0,0,0.509298879,5824
1100000005,9906000175,HIBAER,,1 GEORGE SQUARE,GLASGOW,,,,G2 5LL,1,45400,1,1,106,106,0,0,0,0.147768898,5824
1100000006,9906000205,HIBAER,,1 GLEN ROAD,HINDHEAD,SURREY,,,GU26 6QE,1,46110,1,1,297,297,0,0,0,0.588701588,5824
1100000007,9906000275,IBANOCTRACTS UK LTD,,1 GLYNDE PLACE,HORSHAM,WEST SUSSEX,,,RH12 1NZ,1,46120,2,2,287,287,0,0,0,0.155647458,5824
1100000008,9906000325,TLUBARE,,1 GORSE ROAD,REYDON,SOUTHWOLD,,,IP18 6NQ,1,46130,3,3,197,197,0,0,0,0.446872271,5824
1100000009,9906000355,BUCARR,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46140,1,1,18,18,0,0,0,0.847311602,5824
1100000010,9906000405,DCAJ&WALTON,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46150,2,2,72,72,0,0,0,0.548604086,5824
1100000011,9906000415,&BAMCFLINT,,1 GARENDON WAY,GROBY,LEICESTER,,,LE6 0YR,1,46160,1,0,400,400,0,0,0,0.269071541,5824
1100000012,9906000425,MACAITRN,,1 GRAVES FARM,ALGARKIRK,BOSTON,LINCOLNSHIRE,LINCS,PE20 2BQ,2,46170,1,0,5,5,0,0,0,0.395809076,5824
1100000013,9906000485,PLCABMUING/HEATING & MAINTENANCE,,1 GREEN COTTAGES,WATFORD ROAD,HARROW,MIDDLESEX,,HA1 3TS,2,46180,0,0,1,0,0,0,1,0.763386478,5824
1100000014,9906000505,PLCABMUING/HEATING AND,,1 GREENEND CLOSE,SPENCERS WOOD,READING,,,RG7 1EH,1,46190,1,1,153,0,154,0,153,0.559494733,5824
1100000015,9906000555,APHCALEPL,,1 GRESHAM STREET,LONDON,,,,EC2V 7BX,3,46210,0,0,37,37,0,0,0,0.921531941,5824
1100000016,9906000675,IDARESVICES LTD,,1 GREY TERRACE,RYHOPE,SUNDERLAND,,,SR2 0QT,1,46220,2,2,232,232,0,0,0,0.592446945,5824
1100000017,9906000715,SDATIKCHENS LTD,,1 GREY TERRACE,SUNDERLAND,,,,SR2 0QT,1,46230,1,1,489,489,0,0,0,0.014127394,5824
1100000018,9906000725,SADANOLLIMITED,,1 GROVE LODGE COTTAGES,BINSTED,ARUNDEL,WEST SUSSEX,,BN18 0LQ,1,46342,3,3,906,906,0,0,0,0.131363333,5824
1100000019,9906000815,NNEDASI,,1 HATHERMEAD GARDEN,YEOVIL,SOMERSET,,,BA21 5BY,1,46240,1,0,34,34,0,0,0,0.459509254,5824
1100000020,9906001325,RAG2BIHPC DESIGN LTD,,1 BALLYCREGAGH ROAD,CLOUGHMILLS,BALLYMENA,,,BT44 9LB,1,46410,0,0,0,0,0,0,0,0.65377881,5824
1100000021,9906001425,CIMALIVENGINEERING LTD,,1 LAWSON GARDENS,PINNER,MIDDLESEX,,,HA5 2BR,2,46440,4,1,73,73,0,0,0,0.121936763,5824
1100000022,9906001475,KEJANELTD,,1 KENT ROAD WEST,MANCHESTER,,,,M14 5RF,2,46510,2,2,87,87,0,0,0,0.621867742,5824
1100000023,9906001495,CHMAWDAICK,,1 LAWN COTTAGES,NEWCASTLE,CRAVEN ARMS,SHROPSHIRE,,SY7 8PL,3,46520,1,1,252,252,0,0,0,0.406118691,5824
1100000024,9906001525,(SMASSUEX) LTD,HTUSOAOCST LAW,1 LANSDOWNE VILLAS,GOODLEIGH ROAD,BARNSTAPLE,DEVON,,EX32 7JR,2,46620,1,1,84,84,0,0,0,0.494866653,5824
1100000025,9906001545,HEMAFYRICS,YFEHAMCIRS,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,2,46660,0,2,47,47,0,0,0,0.494800009,5824
1100000026,9906001595,DNAAWMHOLESALE LTD,,1 FREEWATERS CLOSE,ICKLEFORD,HITCHIN,,,SG5 3TQ,2,46711,0,0,80,80,0,0,0,0.370100977,5824
1100000027,9906001605,AUBASOT( CHRISTCHURCH ) LIMITED,,1 GARLING WALK,WEST BERGHOLT,COLCHESTER,,,CO6 3LG,2,46720,1,0,95,95,0,0,0,0.077821584,5824
1100000028,9906001615,SMANOCSULTANCY LTD,,1 LOWER BAR,NEWPORT,,,,TF10 7BE,2,46770,2,2,66,66,0,0,0,0.019539575,5824
1100000029,9906001705,DNAAPMLUMBING AND HEATING LTD,,1 FINWAY ROAD,HEMEL HEMPSTEAD INDUSTRIAL EST,HEMEL HEMPSTEAD,,,HP2 7PT,1,46900,1,0,99,99,0,0,0,0.35034768,5824
1100000030,9906001715,CRMATBAREE LTD,,1 LENAMORE DRIVE,NEWTOWNABBEY,,,,BT37 0PQ,1,47110,2,2,44,44,0,0,0,0.58822925,5824
1100000031,9906001735,&KAJMHUGHES,,1 KINROSS ROAD,LESLIE,FIFE,,,KY6 3NE,1,47190,4,4,179,179,0,0,0,0.769345363,5824
1100000032,9906001785,JO2WDTL,,1 BEARDS TERRACE,COGGESHALL,COLCHESTER,,,CO6 1TB,1,47220,1,0,255,255,0,0,0,0.976027039,5824
1100000033,9906001795,SUMAESSX LTD,,1 LUMLEY STREET,LONDON,,,,W1K 6TT,2,47240,4,4,110,110,0,0,0,0.706603515,5824
1100000034,9906001865,&HAJNWEATHERHEAD & J A KING,,1 HILLTOP,TILLINGTON,PETWORTH,,,GU28 9AQ,1,47300,7,7,114,114,0,0,0,0.65984736,5824
1100000035,9906001905,WEMAIDLNG & STEEL FABRIC,,1 LUMLEY STREET,MAYFAIR,LONDON,,,W1K 6TT,2,47410,2,2,66,66,0,0,0,0.859542047,5824
1100000036,9906001995,DNAAEMWOODHOUSE,,1 FIELD COTTAGES,FIELD LANE,HENSALL,GOOLE NORTH HUMBERSIDE,,DN14 0RB,7,47421,3,2,375,375,0,0,0,0.956089534,5824
1100000037,9906002005,INMASUDTRIAL (UK) LTD,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,7,47429,4,3,176,176,0,0,0,0.095149878,5824
1100000038,9906002055,DNAAPMLUMBING AND HEATING,,1 FINWAY ROAD,HEMEL HEMPSTEAD,HERTFORDSHIRE,,,HP2 7PT,2,47429,1,0,19,19,0,0,0,0.229139491,5824
1100000039,9906002175,WEMAIDLNG & STEEL FABRICATION,,1 MAIN ROAD,HANWOOD,SHREWSBURY,SHROPSHIRE,,SY5 8LY,1,47610,4,5,337,337,0,0,0,0.125090247,5824
1100000040,9906002225,MEASIMCHIATI,,1 HIGH LODGE,COVENTRY ROAD,COLESHILL,NORTH WARWICKSHIRE,,B46 3FE,1,47620,6,6,303,303,0,0,0,0.94373722,5824
1100000041,9906002235,IGEHATHLTD,,1 HILLVIEW COTTAGES,STRATFORD BRIDGE RIPPLE,TEWKESBURY,GLOUCESTERSHIRE,,GL20 6HE,1,47720,1,1,53,53,0,0,0,0.143007284,5824
1100000042,9906002335,&JAHKEATHER,,1 INMAN ROAD,NORWICH,,,,NR7 8JT,1,47722,1,1,57,57,0,0,0,0.972143259,5824
1100000043,9906002365,BOJAEWSLL LIMITED,,1 KELSO PLACE,UPPER BRISTOL ROAD,BATH,,,BA1 3AU,1,47740,3,3,196,196,0,0,0,0.048451117,5824
1100000044,9906002485,AGJASUILTD,,1 JINGLERS COURT,BANBRIDGE,,,,BT32 3YJ,1,47749,5,6,210,210,0,0,0,0.823863174,5824
1100000045,9906002515,BJAULPMBING & HEATING LTD,,1 JINGLERS COURT,BANBRIDGE,CO DOWN,,,BT32 3YJ,1,47781,4,36,224,224,0,0,0,0.300306452,5824
1100000046,9906002525,HIBAER,,1 GLYNDE PLACE,HORSHAM,,,,RH12 1NZ,1,47782,3,2,117,117,0,0,0,0.796827258,5824
1100000047,9906002545,LTL2CD,,1 BARN CLOSE,QUARNDON,DERBY,,,DE22 5JE,1,47789,1,0,64,64,0,0,0,0.086415741,5824
1100000048,9906002585,&IAJLMOORLAND,,1 HOSKINS PLACE,WATCHETTS ROAD,CAMBERLEY,SURREY,,GU15 2PB,1,47820,4,4,280,280,0,0,0,0.804574391,5824
1100000049,9906002605,BOJAELIR MAINTENANCE LIMITED,,1 JUNO WAY,SWINDON,,,,SN5 8ZD,2,47990,1,1,304,304,0,0,0,0.104129114,5824
1100000050,9906002735,CEIAILINGS PARTITIONS LTD,,1 HUNT LANE,DONCASTER,,,,DN5 9SF,7,45112,1,1,56,56,0,0,0,0.736275725,5824
1100000051,9906016135,DE536LEVOPMENTS LTD,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45320,5,5,369,369,0,0,0,0.158231512,5824
1100000052,9906044845,L9337DT,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45400,4,0,2150,2150,0,0,0,0.126696302,5824
